Episode,Epsilon,Q Value Loss,E[R]
367,0.000105611,0.0379269,8.84094
368,0.000102772,0.0386356,8.85653
369,0.000100009,0.0376934,8.89037
370,9.73206e-05,0.0367067,8.99079
371,9.47044e-05,0.048109,9.08522
372,9.21586e-05,0.0484476,9.04129
373,8.96811e-05,0.0370322,9.0233
374,8.72703e-05,0.050079,8.98645
375,8.49243e-05,0.0491237,8.76249
376,8.26414e-05,0.0514658,8.87337
377,8.04198e-05,0.0549405,8.84676
378,7.8258e-05,0.0462038,8.77895
379,7.61542e-05,0.0415666,8.70132
380,7.4107e-05,0.0441219,8.7432
381,7.21149e-05,0.0460618,8.85934
382,7.01763e-05,0.0453868,8.90398
383,6.82898e-05,0.0457764,8.9829
384,6.6454e-05,0.0486858,9.01807
385,6.46676e-05,0.0418881,8.87799
386,6.29292e-05,0.0574964,8.95776
387,6.12376e-05,0.0483163,8.86266
388,5.95914e-05,0.0403306,8.89488
389,5.79894e-05,0.0674417,8.96488
390,5.64305e-05,0.0581902,8.92211
391,5.49136e-05,0.0653421,8.93105
392,5.34374e-05,0.0572249,8.89986
393,5.20009e-05,0.0577843,8.97792
394,5.0603e-05,0.0571627,9.06439
395,4.92427e-05,0.0586756,9.07961
396,4.79189e-05,0.0616592,9.03529
397,4.66308e-05,0.0696717,9.12858
398,4.53772e-05,0.0572834,9.09013
399,4.41574e-05,0.0564398,9.17794
400,4.29704e-05,0.0525838,9.20193
401,4.18152e-05,0.0546021,9.20936
402,4.06911e-05,0.0515,9.2536
403,3.95973e-05,0.0532754,9.26533
404,3.85328e-05,0.0506148,9.2815
405,3.7497e-05,0.0491444,9.25543
406,3.6489e-05,0.0478154,9.03067
407,3.55081e-05,0.0537231,8.92315
408,3.45536e-05,0.0561363,8.88402
409,3.36247e-05,0.0483177,8.74854
410,3.27208e-05,0.0537519,8.74977
411,3.18412e-05,0.0502304,8.82892
412,3.09852e-05,0.0498807,8.91004
413,3.01523e-05,0.0537836,8.91325
414,2.93417e-05,0.0515161,8.91828
415,2.8553e-05,0.0486775,9.01041
416,2.77854e-05,0.0492271,9.01771
417,2.70385e-05,0.0560801,9.11144
418,2.63116e-05,0.0510404,9.11449
419,2.56043e-05,0.0583127,9.17329
420,2.4916e-05,0.0470975,9.23555
421,2.42462e-05,0.0487517,9.11739
422,2.35944e-05,0.0516701,8.99397
423,2.29602e-05,0.0451668,9.07129
424,2.23429e-05,0.0541178,9.07335
425,2.17423e-05,0.0544567,9.16307
426,2.11578e-05,0.0585142,9.06206
427,2.05891e-05,0.0494926,9.01297
428,2.00356e-05,0.0523,9.00364
429,1.9497e-05,0.0554417,9.09496
430,1.89729e-05,0.0554825,9.10877
431,1.84628e-05,0.0681719,9.04804
432,1.79665e-05,0.0681269,9.11882
433,1.74836e-05,0.0629221,9.06093
434,1.70136e-05,0.0679858,8.99246
435,1.65562e-05,0.0639768,9.05355
436,1.61111e-05,0.0581525,9.00768
437,1.5678e-05,0.0560893,9.02497
438,1.52566e-05,0.0599939,9.00711
439,1.48464e-05,0.0761919,9.06631
440,1.44473e-05,0.0646202,9.06671
441,1.4059e-05,0.0483557,9.10682
442,1.3681e-05,0.0480579,9.16998
443,1.33133e-05,0.0420219,9.24201
444,1.29554e-05,0.0558603,9.30178
445,1.26071e-05,0.0546503,9.30577
446,1.22682e-05,0.0473938,9.29689
447,1.19384e-05,0.047775,9.266
448,1.16175e-05,0.0595227,9.2175
449,1.13052e-05,0.0501211,9.20332
450,1.10013e-05,0.0452027,9.20055
451,1.07055e-05,0.0499385,9.19765
452,1.04177e-05,0.0517956,9.02122
453,1.01377e-05,0.0454439,9.09119
454,9.86517e-06,0.0499534,9.12096
455,9.59998e-06,0.0549234,9.20143
456,9.34191e-06,0.0441711,9.20842
457,9.09078e-06,0.0490703,9.23367
458,8.8464e-06,0.0393752,9.27945
459,8.60859e-06,0.0437463,9.2652
460,8.37717e-06,0.0496151,9.20136
461,8.15198e-06,0.0511108,9.21571
