Episode,Epsilon,Q Value Loss,E[R]
276,0.792819,0.203479,0.432281
277,0.791956,0.129587,0.61425
278,0.791093,0.161955,0.632314
279,0.790231,0.178228,0.516711
280,0.78937,0.111099,0.469738
281,0.78851,0.157422,0.42732
282,0.787651,0.127716,0.642696
283,0.786793,0.151692,0.414893
284,0.785936,0.103142,0.451807
285,0.78508,0.272999,0.650826
286,0.784224,0.146061,0.398736
287,0.78337,0.183136,0.356996
288,0.782517,0.118977,0.127081
289,0.781664,0.123987,0.267966
290,0.780813,0.168277,0.453049
291,0.779962,0.151567,0.300169
292,0.779112,0.161373,0.37142
293,0.778264,0.135624,0.460961
294,0.777416,0.230326,0.417078
295,0.776569,0.197534,0.601826
296,0.775723,0.157066,0.59449
297,0.774878,0.130915,0.429125
298,0.774034,0.182824,0.499224
299,0.77319,0.143719,0.772201
300,0.772348,0.131087,0.650806
301,0.771507,0.130167,0.643295
302,0.770666,0.268152,0.370117
303,0.769827,0.122428,0.448475
304,0.768988,0.137093,0.290084
305,0.76815,0.247352,0.583217
306,0.767313,0.127902,0.445915
307,0.766477,0.158889,0.457333
308,0.765642,0.143453,0.526557
309,0.764808,0.126034,0.550674
310,0.763975,0.198061,0.416891
311,0.763143,0.152522,0.56034
312,0.762312,0.150149,0.483377
313,0.761481,0.085584,0.292386
314,0.760651,0.151213,0.417638
315,0.759823,0.146464,0.55881
316,0.758995,0.127111,0.353133
317,0.758168,0.0919857,0.210015
318,0.757342,0.118607,0.44188
319,0.756517,0.115248,0.400204
320,0.755693,0.140482,0.434529
321,0.75487,0.128248,0.309749
322,0.754047,0.125989,0.432956
323,0.753226,0.160844,0.44422
324,0.752405,0.137302,0.414645
325,0.751586,0.109574,0.402837
326,0.750767,0.220191,0.378026
327,0.749949,0.117566,0.414377
328,0.749132,0.14834,0.44927
329,0.748316,0.14162,0.60967
330,0.747501,0.131944,0.807445
331,0.746686,0.163603,0.284523
332,0.745873,0.210323,0.530587
333,0.74506,0.106642,0.471549
334,0.744249,0.110301,0.31306
335,0.743438,0.160617,0.615868
336,0.742628,0.151153,0.289747
337,0.741819,0.15259,0.576358
338,0.741011,0.134355,0.532915
339,0.740204,0.151174,0.447375
340,0.739397,0.199011,0.450318
341,0.738592,0.131505,0.307578
342,0.737787,0.154833,0.42051
343,0.736983,0.148219,0.606484
344,0.73618,0.143343,0.418884
345,0.735378,0.136839,0.485881
346,0.734577,0.104016,0.503765
347,0.733777,0.096196,0.464965
348,0.732978,0.193708,0.393767
349,0.732179,0.170054,0.357437
350,0.731382,0.113752,0.513973
351,0.730585,0.157435,0.3545
352,0.729789,0.168021,0.456257
353,0.728994,0.118048,0.359005
354,0.7282,0.19879,0.37237
355,0.727406,0.208511,0.631403
356,0.726614,0.10105,0.514646
357,0.725822,0.141757,0.273664
358,0.725032,0.134587,0.306357
359,0.724242,0.112318,0.289443
360,0.723453,0.194745,0.594471
361,0.722665,0.134546,0.446885
362,0.721877,0.186774,0.489553
363,0.721091,0.127162,0.706125
364,0.720305,0.172333,0.326529
365,0.719521,0.187671,0.282732
366,0.718737,0.108866,0.562218
367,0.717954,0.168216,0.717526
368,0.717172,0.105872,0.345396
369,0.71639,0.118832,0.474082
370,0.71561,0.153854,0.663933
371,0.71483,0.177717,0.616644
372,0.714052,0.122783,0.57406
373,0.713274,0.125747,0.439734
374,0.712497,0.208864,0.623734
375,0.711721,0.133604,0.560953
376,0.710945,0.144591,0.512281
377,0.710171,0.157831,0.310753
378,0.709397,0.119398,0.418837
379,0.708624,0.192431,0.494403
380,0.707852,0.172749,0.441259
381,0.707081,0.120529,0.561521
382,0.706311,0.167663,0.536441
383,0.705541,0.113027,0.590229
384,0.704773,0.119724,0.495255
385,0.704005,0.194493,0.513423
386,0.703238,0.161153,0.604747
387,0.702472,0.115601,0.656353
388,0.701707,0.196383,0.391605
389,0.700942,0.138063,0.464766
390,0.700179,0.1032,0.72307
391,0.699416,0.145536,0.698006
392,0.698654,0.131653,0.613937
393,0.697893,0.114183,0.671736
394,0.697132,0.147275,0.37471
395,0.696373,0.105499,0.518703
396,0.695614,0.187309,0.603298
397,0.694856,0.141735,0.446508
398,0.694099,0.11688,0.580428
399,0.693343,0.120165,0.462788
400,0.692588,0.15751,0.427177
401,0.691833,0.135705,0.551419
402,0.69108,0.21675,0.391951
403,0.690327,0.119747,0.38846
404,0.689575,0.130107,0.645102
405,0.688824,0.153627,0.59329
406,0.688073,0.15545,0.41812
407,0.687324,0.107467,0.404855
408,0.686575,0.143753,0.3249
409,0.685827,0.0694817,0.319385
410,0.68508,0.152076,0.546164
411,0.684333,0.170756,0.413699
412,0.683588,0.138212,0.208502
413,0.682843,0.104354,0.755891
414,0.682099,0.0748921,0.255619
415,0.681356,0.148444,0.559687
416,0.680614,0.163479,0.179338
417,0.679873,0.139649,0.32255
418,0.679132,0.182905,0.36007
419,0.678392,0.162719,0.378512
420,0.677653,0.16167,0.413092
421,0.676915,0.16096,0.471178
422,0.676177,0.102997,0.308154
423,0.675441,0.183818,0.352164
424,0.674705,0.267587,0.496273
425,0.67397,0.10474,0.500052
426,0.673236,0.119209,0.36498
427,0.672502,0.13796,0.531812
428,0.671769,0.128966,0.525901
429,0.671038,0.126311,0.395798
