Episode,Epsilon,Q Value Loss,E[R]
485,0.0572602,0.42294,24.2067
486,0.0569006,0.39754,24.3603
487,0.0565432,0.448168,24.4643
488,0.0561881,0.402616,24.3886
489,0.0558352,0.399638,23.9526
490,0.0554846,0.432267,24.6579
491,0.0551361,0.35542,24.7785
492,0.0547899,0.288633,24.1706
493,0.0544458,0.358249,24.0295
494,0.0541038,0.299228,24.5139
495,0.0537641,0.354095,24.5788
496,0.0534264,0.330762,22.9577
497,0.0530909,0.330464,23.6413
498,0.0527575,0.272169,23.8639
499,0.0524261,0.30108,23.3894
500,0.0520969,0.315032,23.1472
501,0.0517697,0.462547,23.4376
502,0.0514446,0.42354,23.9205
503,0.0511215,0.434901,23.9534
504,0.0508005,0.416448,24.1333
505,0.0504814,0.391774,24.7892
506,0.0501644,0.36739,25.2426
507,0.0498493,0.382987,25.7697
508,0.0495363,0.414767,26.1898
509,0.0492252,0.415083,26.2064
510,0.048916,0.433464,26.3722
511,0.0486088,0.391013,24.6492
512,0.0483036,0.288195,24.6416
