Episode,Epsilon,Q Value Loss,E[R]
332,8.86557e-05,0.402587,33.5861
333,8.59496e-05,0.403864,34.1001
334,8.3326e-05,0.356837,33.8557
335,8.07825e-05,0.404191,34.048
336,7.83167e-05,0.408308,34.025
337,7.59261e-05,0.383998,33.8848
338,7.36085e-05,0.418955,34.1896
339,7.13616e-05,0.410242,34.0783
340,6.91834e-05,0.370931,33.9979
341,6.70716e-05,0.393132,34.1893
342,6.50243e-05,0.346935,33.7576
343,6.30394e-05,0.408341,33.4479
344,6.11152e-05,0.354852,33.2407
345,5.92497e-05,0.353168,33.4759
346,5.74411e-05,0.359297,33.5911
347,5.56878e-05,0.352454,33.9378
348,5.39879e-05,0.37731,33.9708
349,5.234e-05,0.400176,34.2471
350,5.07423e-05,0.367405,34.1162
351,4.91935e-05,0.340103,34.1501
352,4.76919e-05,0.387244,34.1776
353,4.62361e-05,0.37179,34.2825
354,4.48248e-05,0.383203,34.5607
355,4.34565e-05,0.318353,34.6213
356,4.213e-05,0.342287,34.3535
357,4.0844e-05,0.377853,34.5413
358,3.95973e-05,0.356938,34.6108
359,3.83886e-05,0.373751,34.5066
360,3.72168e-05,0.324002,34.5419
361,3.60808e-05,0.328236,34.4759
362,3.49794e-05,0.37702,34.2339
363,3.39117e-05,0.358412,34.1701
364,3.28766e-05,0.354741,34.149
365,3.1873e-05,0.352509,34.2621
366,3.09001e-05,0.377449,33.7781
367,2.99569e-05,0.355447,34.017
368,2.90425e-05,0.356364,34.3474
369,2.8156e-05,0.326128,34.0888
370,2.72966e-05,0.335416,33.9074
371,2.64633e-05,0.356854,34.3586
372,2.56556e-05,0.397142,34.2065
373,2.48724e-05,0.360409,34.0488
374,2.41132e-05,0.386719,34.0944
375,2.33772e-05,0.375602,33.9859
376,2.26636e-05,0.359796,33.9639
377,2.19718e-05,0.360698,33.8495
378,2.13011e-05,0.402098,33.5605
379,2.06509e-05,0.404347,33.2219
380,2.00206e-05,0.42712,33.1645
381,1.94095e-05,0.387034,33.0865
382,1.8817e-05,0.334192,33.0557
383,1.82426e-05,0.364613,33.2838
384,1.76858e-05,0.35577,33.1576
385,1.71459e-05,0.351752,33.1702
386,1.66226e-05,0.353132,33.2371
387,1.61152e-05,0.352151,33.0239
388,1.56233e-05,0.3663,32.626
389,1.51464e-05,0.350881,32.6782
390,1.4684e-05,0.375911,32.7363
391,1.42358e-05,0.317919,32.5729
392,1.38013e-05,0.307419,33.1522
393,1.338e-05,0.27431,33.1985
394,1.29716e-05,0.276823,33.0693
395,1.25756e-05,0.27119,33.0118
396,1.21918e-05,0.29215,32.9306
397,1.18196e-05,0.277392,32.7259
398,1.14588e-05,0.324137,32.532
399,1.11091e-05,0.253799,32.5411
400,1.077e-05,0.3073,32.6494
401,1.04412e-05,0.33546,32.6618
402,1.01225e-05,0.325255,32.9083
403,9.81352e-06,0.293151,33.2096
404,9.51396e-06,0.338437,33.2511
405,9.22356e-06,0.340262,33.2187
406,8.94201e-06,0.336416,33.2662
