Episode,Epsilon,Q Value Loss,E[R]
290,0.204755,0.0262626,0.325249
291,0.203642,0.0246908,0.35129
292,0.202536,0.0229591,0.357904
293,0.201435,0.0962666,0.416646
294,0.20034,0.0545123,0.424735
295,0.199251,0.0254587,0.428555
296,0.198168,0.0287478,0.512282
297,0.197091,0.0388961,0.539046
298,0.19602,0.0354284,0.585854
299,0.194954,0.035217,0.553755
300,0.193895,0.0374408,0.503439
301,0.192841,0.0319844,0.474324
302,0.191793,0.167956,0.503684
303,0.19075,0.0700857,0.595218
304,0.189714,0.0598766,0.581844
305,0.188682,0.0392848,0.580235
306,0.187657,0.053081,0.600124
307,0.186637,0.0489629,0.619996
308,0.185623,0.0490838,0.600159
309,0.184614,0.0539176,0.549216
310,0.18361,0.049347,0.572551
311,0.182612,0.396091,0.556252
312,0.18162,0.0940593,0.532959
313,0.180633,0.0751927,0.492658
314,0.179651,0.0635867,0.471785
315,0.178674,0.0576776,0.502152
316,0.177703,0.0592568,0.542298
317,0.176737,0.062242,0.52352
318,0.175777,0.0591718,0.472752
319,0.174821,0.0581508,0.443547
320,0.173871,0.062695,0.486736
321,0.172926,0.129078,0.509633
322,0.171986,0.0774469,0.532102
323,0.171052,0.0969693,0.617612
324,0.170122,0.0803055,0.591806
325,0.169197,0.0577822,0.580981
326,0.168278,0.0749747,0.539455
327,0.167363,0.07121,0.493891
328,0.166453,0.0798975,0.470519
329,0.165549,0.103759,0.444389
330,0.164649,0.1868,0.427133
331,0.163754,0.119205,0.4051
332,0.162864,0.115664,0.383169
333,0.161979,0.134019,0.43014
334,0.161098,0.124437,0.394384
335,0.160223,0.135835,0.415174
336,0.159352,0.135501,0.388756
337,0.158486,0.101601,0.443406
338,0.157624,0.129596,0.440007
339,0.156768,0.286116,0.428931
340,0.155916,0.227917,0.418246
341,0.155068,0.15001,0.389395
342,0.154225,0.13631,0.360632
343,0.153387,0.141284,0.348648
344,0.152553,0.1549,0.343914
345,0.151724,0.135047,0.371476
346,0.1509,0.100064,0.434214
347,0.15008,0.131139,0.418241
348,0.149264,0.387804,0.393216
349,0.148453,0.284757,0.468117
350,0.147646,0.195572,0.443833
351,0.146843,0.23067,0.451139
